# run lumi evt seed tc cls df00 df01 df02 df03 df04 df05 df06 df07 df08 df09 df10 df11 df12 df13 df14 df15 df16 df17 df18 df19 df20 df21 yFree nSoleCut nSoleAcc nAccSims nFullSims isDup isFake nPartner
1 32 3120 56 417 0 -0.0854838 0.677544 0.00124455 0.00198704 0.00158141 0.104463 4.27339 5.46785 5.46785 5.58348 5 10 25.9453 -0.0866398 0.582099 3 1 1 0 1 2 3 1 0 0 0 1 1 0 1
1 32 3120 59 417 0 -0.0940924 0.62036 0.0011304 0.00193999 0.00142984 0.105755 3.46094 4.56755 5.71006 3.43863 5 10 25.9453 -0.0866398 0.582099 3 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3120 63 417 1 0.310153 0.604012 0.000546067 0.000779092 0.000503933 0.0418674 0.660544 -2.46033 0.0244371 5.89731 5 10 25.9453 -0.0866398 0.582099 3 1 1 0 1 3 3 1 0 0 0 1 0 0 0
1 32 3120 5951 420 0 -0.0346603 2.29388 0.00313269 0.00177233 13.1894 0.0653677 26.2 4.08745 4.08745 2.89493 6 12 29.079 -0.0293717 2.2958 3 2 1 0 0 2 14 1 0 0 0 1 1 0 1
1 32 3120 9647 420 1 0.333829 2.34947 0.00262341 0.000835499 7.35283e-06 0.040962 33.195 -1.33499 1.16251 3.76345 6 12 29.079 -0.0293717 2.2958 3 12 1 0 0 1 14 1 0 0 0 1 0 0 0
1 32 3120 675 423 1 -0.0546284 1.62105 0.00186439 0.00171789 0.00482045 -0.0913102 4.96992 -4.04268 0.985079 3.1177 5 10 25.8859 -0.0179291 1.72014 3 2 1 0 0 3 5 1 0 0 0 1 0 0 0
1 32 3120 719 423 0 0.0243664 1.7088 0.00193378 0.00142979 0.00243916 0.0662948 6.89923 6.1661 6.1661 -30 5 10 25.8859 -0.0179291 1.72014 3 3 1 2 0 3 5 1 0 0 0 1 1 0 1
1 32 3120 982 425 1 0.0872131 0.604742 0.000811548 0.0013439 20.8409 0.0697703 9.94046 -1.69125 6.30274 -30 6 12 28.8375 0.022447 0.503403 3 1 1 0 1 2 1 1 0 0 0 1 0 0 0
1 32 3120 904 429 0 -0.0367677 0.498773 0.000825791 0.00166062 15.1821 -0.0923033 10.6516 -0.151001 5.62622 -30 5 10 25.8165 -0.0766932 0.61455 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 929 429 0 -0.0528 0.648951 0.00110011 0.00178859 2.68187e-05 -0.0931263 1.17197 6.04246 6.04246 -30 5 10 25.8165 -0.0766932 0.61455 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 955 441 0 0.558139 1.23099 0.00101264 0.000637117 0.00046829 0.0229048 1.21308 -2.1513 5.57121 -30 6 12 30.7424 -0.00790486 1.22568 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 181 446 0 -0.0465874 0.732155 0.00121596 0.00183187 16.0694 0.0950447 7.78673 6.77714 6.77714 5.98567 5 10 25.5189 -0.0521908 0.818484 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 2380 455 1 -0.098281 1.65511 0.00225386 0.00224819 0.00471906 -0.114665 6.82905 -2.81129 0.718771 5.02734 7 14 33.9861 -0.017314 1.70565 4 2 1 0 1 2 16 1 0 0 0 1 0 0 0
1 32 3120 2491 455 2 1.90361 1.76125 0.0110683 0.000102879 7.91138 -0.000172403 11.8698 -2.36946 1.59803 -30 7 14 33.9861 -0.017314 1.70565 4 2 1 1 1 11 16 1 0 0 0 0 0 1 0
1 32 3120 509 456 0 0.0104706 0.00161933 0.000278488 0.00148679 0.000385513 -0.0835135 2.53777 -2.94226 6.68683 -30 6 12 29.1863 0.154533 0.09897 3 1 1 0 1 2 4 1 0 0 0 1 1 0 1
1 32 3120 524 456 0 0.586026 0.178392 0.000287525 0.000478975 0.0973918 -0.0220629 5.89382 -2.49506 6.49686 -30 6 12 29.1863 0.154533 0.09897 3 1 1 0 1 4 4 1 0 0 0 1 1 0 1
1 32 3120 558 456 0 0.180636 0.108089 0.00033173 0.00110803 0.000352991 0.0547987 0.42549 6.47723 6.47723 -30 6 12 29.1863 0.154533 0.09897 3 1 1 0 1 6 4 1 0 0 0 1 1 0 1
1 32 3120 571 456 0 0.0817922 0.163041 0.000348678 0.00129088 0.000315902 0.0682499 0.275317 0.392289 5.94532 -30 6 12 29.1863 0.154533 0.09897 3 1 1 0 1 3 4 1 0 0 0 1 1 0 1
1 32 3120 217 458 0 0.112687 1.0113 0.00118307 0.00136787 0.215605 0.0659797 3.65625 -1.16276 6.36282 4.41452 5 10 25.0553 -0.0600711 1.01721 3 1 1 0 1 4 1 1 0 0 0 1 1 0 1
1 32 3120 8 459 1 -0.0567714 0.598696 0.001045 0.00181777 4.14898e-05 -0.0935583 0.75587 0.195821 1.05081 5.94479 5 10 25.0508 -0.0746062 0.489969 3 1 1 0 1 5 2 1 0 0 0 1 0 0 0
1 32 3120 20 459 0 -0.0763105 0.511618 0.000910553 0.00179179 5.23266e-05 -0.0984622 0.240264 6.8451 6.8451 -30 5 10 25.0508 -0.0746062 0.489969 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 32 3120 6101 471 1 0.408231 2.32003 0.00352356 0.000751514 3.24359e-07 -0.0240113 25.65 -0.490532 0.679983 1.37831 6 12 34.8551 0.349021 2.30808 4 20 1 0 0 1 48 1 0 0 0 1 0 0 0
1 32 3120 6152 471 0 0.423437 2.32623 0.00376891 0.000636483 0.00019748 0.0234606 24.95 5.20639 5.20639 4.49034 6 12 34.8551 0.349021 2.30808 4 24 1 0 0 1 48 1 0 0 0 1 1 0 1
1 32 3120 5 472 0 0.063788 0.32891 0.000520591 0.00134649 0.0296868 0.0710052 1.66692 5.67697 5.67697 -30 6 12 28.9988 0.0319482 0.34761 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 981 472 0 0.00456227 0.352199 0.000574138 0.00150878 0.941324 -0.0836531 5.32097 -4.30575 6.53745 -30 6 12 28.9988 0.0319482 0.34761 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 255 479 0 -0.0547569 0.296917 0.000551898 0.00162513 0.317297 0.0972514 4.25462 6.46284 6.46284 -30 6 12 34.1133 -0.0630903 0.363257 4 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 2979 482 0 -0.0682489 1.72139 0.00177756 0.00165282 0.00311964 -0.10386 5.94825 5.65417 5.65417 -30 6 12 28.9773 -0.0531946 1.73165 3 1 1 0 1 5 2 1 0 0 0 1 1 0 1
1 32 3120 2985 482 0 0.681491 1.73647 0.00104754 0.000423983 0.867889 -0.0173081 8.19413 0.447951 5.70414 -30 6 12 28.9773 -0.0531946 1.73165 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 32 3120 599 487 0 0.156037 0.806041 0.000910763 0.00120629 0.000156299 -0.0576232 6.78251 5.37125 5.37125 -30 6 12 27.9465 0.173214 0.675079 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 942 491 0 0.279895 0.217427 0.000338679 0.00079748 0.000423769 0.0432188 4.98058 6.87217 6.87217 -30 6 12 26.6874 0.259343 0.113045 3 1 1 0 1 1 2 1 0 0 0 1 1 0 1
1 32 3120 953 491 0 0.0769332 0.0356732 0.000289505 0.00134666 0.000400419 0.068927 2.738 -1.39455 6.3824 -30 6 12 26.6874 0.259343 0.113045 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 1815 493 1 0.297781 2.15794 0.00201839 0.000800024 0.23898 0.0276363 12.3309 -0.730196 3.07043 2.9539 6 12 33.9332 0.708494 2.0718 4 16 1 0 0 3 18 1 0 0 0 1 0 0 0
1 32 3120 14 499 0 -0.0872102 0.728629 0.00134098 0.00203968 4.94838 -0.100497 5.07569 6.67873 6.67873 1.39124 5 10 26.5118 -0.0828783 0.789149 3 1 1 0 1 5 3 1 0 0 0 1 1 0 1
1 32 3120 634 510 0 0.0865012 0.875639 0.0010908 0.00136887 83.1866 -0.072124 12.4119 6.58618 6.58618 -30 5 10 25.5062 0.0624359 1.00297 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 389 511 0 -0.0311518 0.0974934 0.000319437 0.00162201 0.000308179 0.0916945 3.03835 5.7946 5.7946 -30 6 12 28.6058 -0.0443997 0.0346731 3 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 30 512 0 0.197096 0.0880649 0.000318478 0.000990113 0.000359316 0.0530055 1.20639 5.96825 5.96825 -30 6 12 27.1092 0.161299 0.0598449 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 32 512 0 -0.067586 0.0843939 0.000307951 0.00183838 0.0114604 0.0960025 9.02509 -4.30882 6.26376 -30 6 12 27.1092 0.161299 0.0598449 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 22 513 0 0.165415 1.75344 0.00172878 0.00112664 1.14178e-05 -0.0509965 3.33356 1.42744 3.0041 3.30386 5 10 25.4325 0.101076 1.63416 3 4 1 0 0 2 8 1 0 0 0 1 1 0 1
1 32 3120 26 513 0 0.15438 1.62887 0.00155902 0.00116947 0.21663 -0.0517405 6.96611 6.62221 6.62221 5.79466 5 10 25.4325 0.101076 1.63416 3 1 1 0 1 4 8 1 0 0 0 1 1 0 1
1 32 3120 37 513 0 0.313292 1.53917 0.00121757 0.000805596 41.4735 -0.0341126 9.96051 0.741355 6.3914 -30 5 10 25.4325 0.101076 1.63416 3 3 1 2 1 4 8 1 0 0 0 1 1 0 1
1 32 3120 468 524 0 -0.0284337 0.279344 0.000537807 0.00162988 0.000203753 -0.0884139 0.635732 -3.07434 6.17234 -30 6 12 29.3007 -0.0238048 0.17198 3 1 1 0 1 2 3 1 0 0 0 1 1 0 1
1 32 3120 2286 525 0 -0.0118452 1.9126 0.00191043 0.00156461 0.000245125 0.0722728 10.1777 6.21199 6.21199 -30 5 10 22.359 -0.0241209 1.91398 2 2 1 1 0 1 2 1 0 0 0 1 1 0 1
1 32 3120 617 526 1 0.088471 2.14581 0.00509446 0.00140107 4.67786e-06 -0.0471313 6.04462 1.47208 5.04995 3.12445 6 12 24.9475 0.000819346 2.03844 3 3 1 0 1 1 6 1 0 0 0 1 0 0 0
1 32 3120 646 530 0 -0.0251225 0.044182 0.000289574 0.0016616 0.000349383 -0.0906226 5.92166 6.43517 6.43517 -30 6 12 34.0404 -0.0380279 0.0774775 4 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 920 534 0 0.00942899 0.241204 0.000449927 0.00141572 0.339728 0.0837138 6.12189 6.65262 6.65262 -30 5 10 22.2337 -0.00652592 0.323836 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 100 537 0 0.715006 0.369574 0.000289449 0.000350388 0.394255 0.0156212 3.64905 5.99636 5.99636 -30 6 12 26.7187 0.722075 0.414735 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 684 541 0 0.111067 1.95316 0.00273683 0.00120542 2.89864e-05 0.0473143 6.41179 4.35335 4.35335 5.06351 6 12 28.8033 0.0714612 1.95134 3 17 1 7 0 3 49 1 0 0 0 1 1 0 1
1 32 3120 6365 541 0 0.543428 1.90356 0.00150711 0.000478141 94.035 -0.0231916 24.4 -2.61164 4.63242 -30 6 12 28.8033 0.0714612 1.95134 3 24 1 22 0 3 49 1 0 0 0 1 1 0 1
1 32 3120 786 546 0 0.120124 1.58218 0.00168233 0.00117562 0.00131394 -0.0570353 1.97956 1.3392 6.61653 -30 7 14 29.3227 0.00281491 1.54246 3 2 1 1 1 3 2 1 0 0 0 1 1 0 1
1 32 3120 67 558 0 -0.0980781 1.20422 0.00225175 0.00252911 0.000371577 -0.103449 0.0322245 -0.877851 5.03209 -30 5 10 25.8506 -0.0125592 1.22078 3 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 1776 562 2 -0.0806495 2.03616 0.00291193 0.00195551 43.647 -0.0733526 15.9868 -3.68745 3.76697 3.60141 5 10 25.2722 0.317609 1.97713 3 1 1 0 1 1 4 1 0 0 0 0 0 1 0
1 32 3120 1821 562 0 0.375088 1.99928 0.00186102 0.000817471 0.000836488 0.0313215 6.20324 5.86442 5.86442 5.72264 5 10 25.2722 0.317609 1.97713 3 3 1 0 1 1 4 1 0 0 0 1 1 0 1
1 32 3120 696 570 0 0.598833 0.809257 0.000516602 0.000466303 1.16365 -0.0214373 3.70166 -3.8017 5.84079 -30 5 10 25.7909 -0.0820326 0.777076 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 1884 581 1 -0.0959727 2.15307 0.00268312 0.00194181 0.00336158 0.073613 9.66651 0.844866 6.68105 4.48539 5 10 21.5063 -0.0407075 2.19798 2 8 1 3 0 1 8 1 0 0 0 1 0 0 0
1 32 3120 895 588 1 0.13248 0.606645 0.000744277 0.00118189 0.0405882 -0.0632455 2.11668 -4.22323 -0.166396 3.16259 6 12 28.1204 -0.0129775 0.567206 3 1 1 0 1 3 3 1 0 0 0 1 0 0 0
1 32 3120 905 588 0 0.0110107 0.542422 0.00079881 0.00144828 0.079331 0.0834045 2.41992 6.24861 6.24861 -30 6 12 28.1204 -0.0129775 0.567206 3 1 1 0 1 2 3 1 0 0 0 1 1 0 1
1 32 3120 921 588 1 -0.0907642 0.588139 0.00104823 0.00186517 2.17534 0.104269 4.66169 -0.273517 -0.273517 3.81764 6 12 28.1204 -0.0129775 0.567206 3 1 1 0 1 2 3 1 0 0 0 1 0 0 0
1 32 3120 524 600 0 0.586026 0.178392 0.000287525 0.000478975 0.0973918 -0.0220629 5.89382 6.49686 6.49686 -30 5 10 21.3549 0.597197 0.242951 2 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 32 3120 558 600 0 0.180636 0.108089 0.00033173 0.00110803 0.000352991 0.0547987 0.42549 -3.6287 6.47723 -30 5 10 21.3549 0.597197 0.242951 2 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3120 1016 615 1 -0.0351167 1.93071 0.00273944 0.00160102 4.87065e-05 -0.0661638 6.26706 -4.02268 3.65634 5.45744 5 10 21.2409 0.0103949 2.00937 2 8 1 0 0 1 16 1 0 0 0 1 0 0 0
1 32 3120 684 617 0 0.111067 1.95316 0.00273683 0.00120542 2.89864e-05 0.0473143 6.41179 -1.03088 4.35335 5.06351 5 10 21.2394 -0.0123106 2.05772 2 17 1 7 0 3 50 1 0 0 0 1 1 0 1
1 32 3120 2939 617 1 0.116274 2.1601 0.00289247 0.00133104 4.44111e-07 -0.0461905 12.366 -2.86153 1.70162 2.97968 5 10 21.2394 -0.0123106 2.05772 2 5 1 0 0 3 50 1 0 0 0 1 0 0 0
1 32 3120 2947 617 1 0.210756 2.13918 0.00197381 0.00108404 1.09933e-05 -0.0430437 4.60014 -1.72952 1.26411 3.94147 5 10 21.2394 -0.0123106 2.05772 2 26 1 0 0 3 50 1 0 0 0 1 0 0 0
1 32 3120 886 620 0 0.060215 1.79963 0.00180145 0.00146491 0.00161689 -0.0595113 4.22972 6.22899 6.22899 -30 5 10 21.2014 -0.214436 1.79406 2 4 1 3 0 2 5 1 0 0 0 1 1 0 1
1 32 3120 893 620 0 0.211361 1.76107 0.00136804 0.000990626 0.000986672 -0.0452979 2.15422 0.0244712 5.99817 -30 5 10 21.2014 -0.214436 1.79406 2 1 1 0 1 2 5 1 0 0 0 1 1 0 1
1 32 3120 153 632 0 0.746204 0.141922 0.000261028 0.000398294 0.000381264 -0.0152003 12.6591 -1.89552 4.12549 -30 5 10 24.6967 0.580394 0.0318719 3 1 1 0 1 1 2 1 0 0 0 1 1 0 1
1 32 3120 161 632 0 0.568966 0.0583821 0.000270453 0.000526934 0.000381269 -0.0230606 1.24643 5.69359 5.69359 -30 5 10 24.6967 0.580394 0.0318719 3 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 675 641 1 -0.0546284 1.62105 0.00186439 0.00171789 0.00482045 -0.0913102 4.96992 -2.68114 0.985079 3.1177 6 12 28.123 -0.0445552 1.68394 3 2 1 0 0 3 5 1 0 0 0 1 0 0 0
1 32 3120 719 641 0 0.0243664 1.7088 0.00193378 0.00142979 0.00243916 0.0662948 6.89923 0.529567 6.1661 -30 6 12 28.123 -0.0445552 1.68394 3 3 1 2 0 3 5 1 0 0 0 1 1 0 1
1 32 3120 3053 645 2 -0.0975071 1.99848 0.00314449 0.00181876 0.806978 -0.0940604 13.5005 -1.09312 0.693972 2.08098 5 10 21.0655 0.589241 2.06645 2 2 1 0 0 3 29 1 0 0 0 0 0 1 0
1 32 3120 6650 645 1 0.181048 2.17677 0.00226366 0.000859288 9.27374e-08 0.0464097 25.65 -1.01319 2.0058 5.09901 5 10 21.0655 0.589241 2.06645 2 7 1 0 0 2 29 1 0 0 0 1 0 0 0
1 32 3120 804 655 0 0.0821205 0.547652 0.000732048 0.00126374 0.000167089 -0.0686516 3.29169 6.87471 6.87471 -30 5 10 21.0048 0.0673464 0.460848 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 3049 663 0 1.21917 1.90295 0.00720461 0.000338263 7.58383 -0.00585084 13.4066 0.418776 2.51859 -30 6 12 29.1896 -0.0308333 1.85919 3 4 1 3 0 8 14 1 0 0 1 1 1 0 1
1 32 3120 6466 663 1 -0.031692 1.99175 0.00171446 0.00142196 108.601 -0.0721116 25.65 -0.482863 1.63059 4.47144 6 12 29.1896 -0.0308333 1.85919 3 2 1 0 1 7 14 1 0 0 0 1 0 0 0
1 32 3120 881 665 0 0.153572 0.79954 0.000864075 0.00113464 5.20586 0.0579004 5.05687 5.57669 5.57669 -30 5 10 20.8897 0.154676 0.81538 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 640 686 0 -0.0698015 0.496421 0.000867508 0.00173421 0.00104934 -0.100011 4.6288 5.55549 5.55549 -30 5 10 20.6813 -0.0708716 0.401658 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 2491 698 2 1.90361 1.76125 0.0110683 0.000102879 7.91138 -0.000172403 11.8698 -2.3035 1.59803 -30 6 12 27.8207 0.441779 1.86733 3 2 1 1 1 11 22 1 0 0 0 0 0 1 0
1 32 3120 2500 698 1 0.945684 1.85576 0.00185781 0.0002604 8.3682 -0.00803809 12.8211 0.960009 3.7589 -30 6 12 27.8207 0.441779 1.86733 3 1 1 0 1 11 22 0 1 1 1 1 0 0 0
1 32 3120 119 700 1 -0.070183 0.803588 0.00137327 0.00193586 0.00155861 0.0966648 3.66176 -3.94603 0.56486 3.42583 6 12 20.737 0.347452 0.876989 2 1 1 0 1 3 2 1 0 0 0 1 0 0 0
1 32 3120 121 700 0 -0.00832049 0.864185 0.00131445 0.00173495 2.76499 0.0841707 4.87372 -0.649635 6.42374 3.67233 6 12 20.737 0.347452 0.876989 2 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 10193 703 1 0.150351 2.45053 0.00299862 0.00124149 2.41627e-05 -0.0473159 31.945 2.52533 2.52533 1.48332 5 10 20.292 -0.0790769 2.41145 2 10 1 0 0 1 55 1 0 0 0 1 0 0 0
1 32 3120 10219 703 1 0.144098 2.44451 0.00375204 0.00143575 15.4347 -0.0505722 33.195 0.227994 0.872325 -0.300454 5 10 20.292 -0.0790769 2.41145 2 45 1 0 1 1 55 1 0 0 0 1 0 0 0
1 32 3120 143 704 0 -0.0458803 1.11102 0.00184471 0.00214525 9.51436e-05 -0.0942997 2.51843 6.67803 6.67803 1.60951 5 10 25.9221 -0.0266037 1.10776 3 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 375 705 0 -0.0214198 0.385429 0.000669415 0.00159435 0.175485 -0.0898975 2.56781 -2.76671 6.58198 -30 5 10 20.2721 -0.0547494 0.2869 2 1 1 0 1 3 1 1 0 0 0 1 1 0 1
1 32 3120 1815 707 1 0.297781 2.15794 0.00201839 0.000800024 0.23898 0.0276363 12.3309 3.07043 3.07043 2.9539 6 12 29.2185 0.161042 2.13081 3 16 1 0 0 3 17 1 0 0 0 1 0 0 0
1 32 3120 1339 710 0 0.112958 1.76004 0.00138074 0.00110405 48.8759 0.0579979 11.6823 6.11395 6.11395 -30 5 10 20.7337 0.180587 1.79333 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 856 714 0 0.195094 0.307304 0.000384165 0.00100334 0.867384 0.0539937 6.17576 -2.06751 3.64573 4.28785 6 12 26.917 0.259752 0.196794 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 652 719 0 0.0826878 0.707581 0.000891914 0.00131511 9.98123e-05 -0.070798 10.6126 -5.23951 4.7727 5.66973 5 10 21.2558 0.0449648 0.798932 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 370 722 0 0.300672 0.969238 0.000951327 0.000979 7.41806 -0.0429405 5.65154 1.77191 2.62935 5.38871 5 10 19.3831 0.296599 0.977276 2 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3120 386 722 0 -0.0622841 1.05939 0.00149229 0.0017482 61.2536 0.0963378 9.8172 -3.15616 5.70311 -30 5 10 19.3831 0.296599 0.977276 2 1 1 0 1 3 3 1 0 0 0 1 1 0 1
1 32 3120 402 722 1 -0.0797043 0.937266 0.00165119 0.00210761 3.07954 0.0998999 4.57011 -2.29912 2.29701 3.38682 5 10 19.3831 0.296599 0.977276 2 1 1 0 1 4 3 1 0 1 1 1 0 0 0
1 32 3120 471 725 1 0.267301 1.79186 0.00219543 0.00073621 1.2725 -0.0338482 10.2415 -1.39165 1.83547 4.0759 5 10 25.4715 0.273333 1.7345 3 2 1 0 1 2 4 1 0 0 0 1 0 0 0
1 32 3120 1446 725 0 0.24657 1.72004 0.00109695 0.000806639 6.99763 0.0462145 10.2808 5.52425 5.52425 -30 5 10 25.4715 0.273333 1.7345 3 2 1 1 1 2 4 1 0 0 0 1 1 0 1
1 32 3120 223 726 1 0.118234 0.1205 0.000314491 0.00115914 0.00173481 -0.0652756 1.06623 1.01135 1.01135 5.2789 5 10 25.2614 -0.00182257 0.135477 3 2 1 0 1 2 4 1 0 0 0 1 0 0 0
1 32 3120 2979 728 0 -0.0682489 1.72139 0.00177756 0.00165282 0.00311964 -0.10386 5.94825 1.20074 5.65417 -30 6 12 28.429 0.007602 1.74205 3 1 1 0 1 5 2 1 0 0 0 1 1 0 1
1 32 3120 2985 728 0 0.681491 1.73647 0.00104754 0.000423983 0.867889 -0.0173081 8.19413 0.5204 5.70414 -30 6 12 28.429 0.007602 1.74205 3 1 1 0 1 4 2 1 0 0 0 1 1 0 1
1 32 3120 588 733 1 0.110152 1.46572 0.00143643 0.00112408 1.01662e-05 0.0597978 2.36878 -1.92294 -0.311884 2.69654 6 12 29.0451 -0.0727713 1.54487 3 1 1 0 1 1 3 1 0 0 0 1 0 0 0
1 32 3120 2741 733 0 -0.0762335 1.62199 0.00176605 0.0017211 38.0363 -0.101394 11.5736 -0.81364 5.42707 -30 6 12 29.0451 -0.0727713 1.54487 3 2 1 1 1 3 3 1 0 0 0 1 1 0 1
1 32 3120 764 740 0 -0.0121254 0.658762 0.00104205 0.00166535 0.0011462 -0.089472 3.61769 -1.54376 5.29659 -30 5 10 21.1026 0.0427423 0.774978 2 2 1 1 0 3 2 1 0 0 0 1 1 0 1
1 32 3120 1446 742 0 0.24657 1.72004 0.00109695 0.000806639 6.99763 0.0462145 10.2808 -2.54594 5.52425 -30 6 12 32.9925 -0.0974597 1.59461 4 2 1 1 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 475 743 0 0.743731 1.25581 0.000860542 0.000423158 0.000417752 0.0148874 1.02567 5.61471 5.61471 -30 6 12 28.7438 0.741264 1.193 3 1 1 0 1 2 1 1 0 0 0 1 1 0 1
1 32 3120 132 751 0 -0.0100141 1.48933 0.00160499 0.00153309 17.0822 -0.0798687 9.34422 5.67869 5.67869 -30 5 10 25.5455 0.0271698 1.52159 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 32 3120 136 751 0 0.338541 1.53481 0.00117866 0.000785201 0.904379 -0.0368539 7.74181 0.249206 6.65234 -30 5 10 25.5455 0.0271698 1.52159 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 32 3120 509 752 0 0.0104706 0.00161933 0.000278488 0.00148679 0.000385513 -0.0835135 2.53777 6.68683 6.68683 -30 6 12 26.7022 -0.0129534 0.044995 4 1 1 0 1 2 2 1 0 0 0 1 1 0 1
1 32 3120 558 752 0 0.180636 0.108089 0.00033173 0.00110803 0.000352991 0.0547987 0.42549 -0.721025 6.47723 -30 6 12 26.7022 -0.0129534 0.044995 4 1 1 0 1 6 2 1 0 0 0 1 1 0 1
1 32 3120 247 767 0 0.250139 1.99762 0.0028497 0.000940801 0.000692694 0.0326856 6.07684 5.79475 5.79475 5.12331 5 10 25.334 0.280304 1.97714 3 10 1 0 0 1 10 1 0 0 0 1 1 0 1
1 32 3120 426 770 0 0.511801 1.4241 0.00109022 0.000538819 0.000290397 0.0238715 4.00826 6.49407 6.49407 -30 5 10 24.6057 0.514893 1.41253 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 32 3120 453 770 0 -0.0984265 1.34764 0.0018477 0.00187843 0.0427296 0.0985802 6.05849 -1.38594 5.33721 -30 5 10 24.6057 0.514893 1.41253 3 1 1 0 1 3 2 1 0 0 0 1 1 0 1
1 32 3120 2500 782 1 0.945684 1.85576 0.00185781 0.0002604 8.3682 -0.00803809 12.8211 -0.894388 3.7589 -30 6 12 34.6834 0.415096 1.91152 4 1 1 0 1 11 13 0 1 1 1 1 0 0 0
1 32 3120 895 783 1 0.13248 0.606645 0.000744277 0.00118189 0.0405882 -0.0632455 2.11668 -0.269117 -0.166396 3.16259 5 10 21.067 0.0129162 0.716076 2 1 1 0 1 3 1 1 0 0 0 1 0 0 0
1 32 3120 160 784 0 -0.0593621 0.542529 0.000941352 0.00176337 5.51389e-05 -0.0947032 11.2762 -4.74366 4.17558 -30 6 12 25.1982 0.217438 0.489531 3 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 895 788 1 0.13248 0.606645 0.000744277 0.00118189 0.0405882 -0.0632455 2.11668 -0.42039 -0.166396 3.16259 6 12 25.0063 0.158515 0.543136 3 1 1 0 1 3 3 1 0 0 0 1 0 0 0
1 32 3120 905 788 0 0.0110107 0.542422 0.00079881 0.00144828 0.079331 0.0834045 2.41992 -0.0923862 6.24861 -30 6 12 25.0063 0.158515 0.543136 3 1 1 0 1 2 3 1 0 0 0 1 1 0 1
1 32 3120 921 788 1 -0.0907642 0.588139 0.00104823 0.00186517 2.17534 0.104269 4.66169 -3.15613 -0.273517 3.81764 6 12 25.0063 0.158515 0.543136 3 1 1 0 1 2 3 1 0 0 0 1 0 0 0
1 32 3120 37 799 0 0.313292 1.53917 0.00121757 0.000805596 41.4735 -0.0341126 9.96051 -1.31795 6.3914 -30 6 12 33.1698 0.329769 1.55413 4 3 1 2 1 4 5 1 0 0 0 1 1 0 1
1 32 3120 800 800 1 -0.0406481 1.71329 0.00177049 0.00160128 0.00283301 -0.0795092 5.60471 -2.52476 1.39162 2.58792 5 10 25.0734 0.173928 1.6686 3 2 1 0 0 3 2 1 0 0 0 1 0 0 0
1 32 3120 209 801 0 0.280325 1.44388 0.00095386 0.000819504 5.70452e-05 -0.0476136 5.28196 4.62676 4.62676 3.91804 6 12 20.2878 0.314086 1.40947 2 1 1 0 1 1 1 1 0 0 0 1 1 0 1
1 32 3120 104 805 0 -0.0548166 0.115946 0.000353812 0.00182684 0.000291503 0.0942531 1.05121 6.22187 6.22187 5.94376 6 12 34.4615 -0.0476036 0.0934499 4 1 1 0 1 3 2 1 0 0 0 1 1 0 1
